condition,condition_key,trial,file,event_type,sample,time_seconds,signed_peak_uv,vertical_z,vertical_horizontal_ratio,width_seconds,velocity_z,signed_delta_uv,direction
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93426.0,373.704,,,,,11.185013249263248,151.5859149206658,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93487.0,373.948,,,,,-6.248109131535746,-104.21589782280067,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93515.0,374.06,,,,,34.0985077841136,526.970513903103,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93577.0,374.308,,,,,-50.502415697848186,-900.2194832691916,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93626.0,374.504,,,,,11.39453416852395,230.75780498768466,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93715.0,374.86,,,,,19.460947548010427,285.99292563471266,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93897.0,375.588,,,,,-18.313112722709494,-261.4652769470682,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,93948.0,375.792,,,,,-12.716528203921749,-162.00418084534022,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,94007.0,376.028,,,,,19.777671501541803,286.5381271214477,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,94052.0,376.208,,,,,11.587621118514612,145.9892174178069,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,94089.0,376.356,,,,,14.6179551790886,188.78760467589743,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,94298.0,377.192,,,,,-25.443233329787496,-353.10040434143804,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,94377.0,377.508,,,,,26.68054361584085,392.45919347864935,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,94483.0,377.932,,,,,-20.78518332295136,-325.9559276699433,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,94653.0,378.612,,,,,-8.403724769909521,-145.73914518145702,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,95042.0,380.168,,,,,-6.371610054874243,-98.78133341713232,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,95279.0,381.116,,,,,15.467156212838669,230.61564898880857,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,95400.0,381.6,,,,,-26.219597697839685,-358.307066249993,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,95447.0,381.788,,,,,38.40006884619539,594.7227661691018,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,95494.0,381.976,,,,,6.82020337980619,48.47037661428624,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,95569.0,382.276,,,,,-24.218275190746297,-340.9939800762828,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,95996.0,383.984,,,,,-23.311636715554602,-302.4343483585992,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,96103.0,384.412,,,,,17.523046822288173,238.7222448616468,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,96163.0,384.652,,,,,26.8220651157597,376.53420510509324,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,96206.0,384.824,,,,,26.782558313008664,372.7525797024928,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,96284.0,385.136,,,,,-17.901175266791853,-245.45667203435224,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,98291.0,393.164,,,,,-49.835814891258096,-894.7066469711781,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,98343.0,393.372,,,,,18.752720355356786,388.5324541315897,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,98384.0,393.536,,,,,10.672808948469987,178.4298235849132,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,98454.0,393.816,,,,,-33.562435156712475,-478.8181571427684,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,98951.0,395.804,,,,,-29.700536744489455,-558.6067998344514,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,98983.0,395.932,,,,,24.391581236907168,461.8214840828361,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,99026.0,396.104,,,,,13.326178754378798,213.1254476343056,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,99268.0,397.072,,,,,12.485219219367544,140.89573077737842,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,99926.0,399.704,,,,,6.62735854131033,101.63806407424067,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,100010.0,400.04,,,,,-40.71033853564963,-741.3163748257173,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,100039.0,400.156,,,,,11.462386805801696,197.51763285660587,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,100757.0,403.028,,,,,-19.71630091382996,-271.9774559743803,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,100827.0,403.308,,,,,14.081901985543334,228.72885822259627,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,100873.0,403.492,,,,,-22.498325254339505,-330.9835794671259,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,101258.0,405.032,,,,,-6.047676242759856,-83.03246695064098,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,101322.0,405.288,,,,,8.736113120361837,122.63081703313655,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,101395.0,405.58,,,,,7.766539431954909,111.92698325381726,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,101454.0,405.816,,,,,-12.169581806322359,-170.45156738406118,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,101547.0,406.188,,,,,-8.514759436947445,-107.40988555812461,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,101863.0,407.452,,,,,17.310911756913114,242.47002248632162,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,102011.0,408.044,,,,,12.38921966308126,174.6539497433447,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,102675.0,410.7,,,,,25.296772143686216,356.1361914287865,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103102.0,412.408,,,,,11.441616288886511,157.5582289493988,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103237.0,412.948,,,,,31.170062510875045,450.4504729765029,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103393.0,413.572,,,,,-16.867757763167102,-298.21966662349337,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103471.0,413.884,,,,,41.759385119615985,746.1409738797411,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103503.0,414.012,,,,,-12.999181425539934,-220.78189318392367,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103584.0,414.336,,,,,6.0998992430646855,115.007980642581,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103729.0,414.916,,,,,-19.64616545299964,-381.8129853389231,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103757.0,415.028,,,,,6.076050312383024,96.01032805837292,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103835.0,415.34,,,,,-37.12085190609452,-566.9913317390764,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103862.0,415.448,,,,,14.87148254490137,251.59445227754284,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,103899.0,415.596,,,,,-22.399647106752486,-281.53318544148664,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,105142.0,420.568,,,,,6.117048657310537,79.62883505813464,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,105538.0,422.152,,,,,-11.307352351940253,-147.75492752742264,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,105929.0,423.716,,,,,28.86706802352432,414.30996360493623,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,106296.0,425.184,,,,,13.457639045785156,201.21806658357087,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,110088.0,440.352,,,,,19.44269227719913,282.4504850775868,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,110426.0,441.704,,,,,21.30529093184407,345.6737816266536,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,110985.0,443.94,,,,,33.77146455934104,531.6258192968681,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,111150.0,444.6,,,,,-6.931217893064385,-119.67969915066897,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,111390.0,445.56,,,,,-19.514060452327502,-323.3698074530438,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,111419.0,445.676,,,,,6.583185577771317,111.19900600274453,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,111633.0,446.532,,,,,-6.861086643631357,-101.89944388116618,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,111683.0,446.732,,,,,-16.785113516591128,-245.92329423650028,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,111778.0,447.112,,,,,-43.73896900212547,-788.5499566958817,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,111824.0,447.296,,,,,11.876336932670222,215.1364462673555,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,112509.0,450.036,,,,,19.961012305214204,284.8839048966346,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,112620.0,450.48,,,,,-11.983065609456919,-163.38434607269176,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,112756.0,451.024,,,,,-6.54181986915191,-110.78617511597247,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113124.0,452.496,,,,,26.110995273159194,389.94628645341913,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113327.0,453.308,,,,,-37.395673816767456,-667.1242870136365,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113382.0,453.528,,,,,12.061689632751598,227.2560965005132,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113424.0,453.696,,,,,-11.458677097674835,-135.51133210873604,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113647.0,454.588,,,,,-8.02577960519012,-127.64050290269768,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113684.0,454.736,,,,,21.55248372744498,286.49826807057,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113760.0,455.04,,,,,-37.33266709226289,-590.9109708097707,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113818.0,455.272,,,,,-33.955494032187666,-524.1955619098251,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113847.0,455.388,,,,,12.051548906629174,221.739756793658,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,113926.0,455.704,,,,,-14.095063077303145,-174.4906044912016,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114113.0,456.452,,,,,12.757190593588765,179.35274967781947,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114162.0,456.648,,,,,18.692208206925354,279.3838251494089,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114246.0,456.984,,,,,-11.323653073922568,-152.1225690606135,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114635.0,458.54,,,,,32.050698599562566,480.68507871150086,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114680.0,458.72,,,,,-34.500664706880656,-499.7774525109408,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114732.0,458.928,,,,,-9.815902073218945,-144.58186886083223,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114864.0,459.456,,,,,20.918344646405142,305.1864616887199,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,114940.0,459.76,,,,,-25.389654663178163,-358.9409552482276,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,115707.0,462.828,,,,,7.324613415226139,105.92405803460242,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,115831.0,463.324,,,,,-23.218435585641377,-352.8667883506234,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,116134.0,464.536,,,,,-6.331314982567322,-90.4822143309188,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,116237.0,464.948,,,,,12.815495353738251,173.36159967984304,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,116502.0,466.008,,,,,11.69857185975361,162.2697952986023,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,116562.0,466.248,,,,,-22.683295544340336,-321.6490100454424,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,116637.0,466.548,,,,,-7.323169158824957,-101.3506546415737,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,117156.0,468.624,,,,,21.59599957238446,324.82304993362254,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,117264.0,469.056,,,,,12.18342242354592,178.46683259022507,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,117407.0,469.628,,,,,-9.737728724236824,-137.3706364608944,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,117525.0,470.1,,,,,-42.39889795187236,-794.3310592743053,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,117574.0,470.296,,,,,17.04902509206758,329.18902477391896,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,117625.0,470.5,,,,,9.507641719242484,159.10980763131448,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,117970.0,471.88,,,,,36.433807616141976,564.2377832502104,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,118244.0,472.976,,,,,-29.067476244731264,-453.0208280934021,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,118370.0,473.48,,,,,18.325679844945956,256.21906999375585,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,118416.0,473.664,,,,,13.54644848529905,179.9037246048502,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,118572.0,474.288,,,,,-29.01366721601502,-439.7472237207955,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,119002.0,476.008,,,,,11.750689763352227,177.62765835974585,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,119045.0,476.18,,,,,6.318323411437079,88.07041770928936,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,119154.0,476.616,,,,,-6.9493347698029515,-96.39470127624602,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,119211.0,476.844,,,,,11.193832569915424,156.4125107911937,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,119254.0,477.016,,,,,-24.280283529742768,-354.41455687480595,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,119390.0,477.56,,,,,8.490125456502051,123.35693479467591,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,119449.0,477.796,,,,,7.703202458228113,113.72908911785612,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,120059.0,480.236,,,,,7.997140907757544,151.09653447400078,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,120129.0,480.516,,,,,-28.54851847610139,-465.5042875347385,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,120165.0,480.66,,,,,8.130552591433323,146.51728600934047,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,120249.0,480.996,,,,,-9.480876361264013,-118.31598686760297,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,120294.0,481.176,,,,,-8.113663772304498,-102.29959888227694,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,120460.0,481.84,,,,,36.23568934197356,564.7764237317831,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,120523.0,482.092,,,,,-24.556953418651112,-364.7548174477974,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,121498.0,485.992,,,,,35.438613488732685,546.8230353833707,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,121810.0,487.24,,,,,39.44773213946744,713.3000700129098,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,121841.0,487.364,,,,,-11.77933291272867,-203.16844928301205,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,121979.0,487.916,,,,,-31.627143771686512,-477.96910931904245,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122005.0,488.02,,,,,16.706589427777793,283.293272747845,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122093.0,488.372,,,,,32.28687173651217,502.81785754762916,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122144.0,488.576,,,,,26.636442342282134,424.937137336606,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122176.0,488.704,,,,,-11.457425566939335,-197.60222027472344,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122224.0,488.896,,,,,-12.960499640620139,-181.98457963417636,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122344.0,489.376,,,,,-35.906614370048224,-541.193805833278,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122370.0,489.48,,,,,12.681881567026075,213.9638157793194,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122818.0,491.272,,,,,-32.76656239315381,-560.3329258193556,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122846.0,491.384,,,,,8.24001248126211,132.43283907959005,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,122884.0,491.536,,,,,36.45953665322174,588.4149296524117,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,123042.0,492.168,,,,,-18.77348394412835,-251.467501040753,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,123405.0,493.62,,,,,-7.771066102450125,-103.84741724109143,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,123450.0,493.8,,,,,-8.315177899680773,-95.802264729624,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,123510.0,494.04,,,,,-22.96753139363081,-318.56966925131894,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,123734.0,494.936,,,,,23.6132750657336,322.0848404867335,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,124285.0,497.14,,,,,-14.522231267270605,-208.45766953911408,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,124490.0,497.96,,,,,12.473086997528679,174.26518602465094,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,124597.0,498.388,,,,,-40.423626665556384,-758.7561069591557,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,124633.0,498.532,,,,,8.460812402859661,122.3802689017952,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,124791.0,499.164,,,,,23.572515833979285,343.07825688386026,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,125294.0,501.176,,,,,-14.80147008419569,-211.0882585584688,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,125565.0,502.26,,,,,36.809664092417556,724.798387075138,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,125592.0,502.368,,,,,-9.673194621975892,-127.6585334940601,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,125677.0,502.708,,,,,-45.54215310084593,-824.4044154149678,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,125710.0,502.84,,,,,12.805661941466179,224.75193801568957,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,125784.0,503.136,,,,,-6.975937300361622,-86.2644154125403,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,126253.0,505.012,,,,,-21.142605187407657,-341.6893160866522,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,126782.0,507.128,,,,,6.816380739713912,115.33374709337369,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,127341.0,509.364,,,,,8.70678235913636,154.4713454316776,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,127404.0,509.616,,,,,-11.50291891378861,-151.6590598987181,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,127541.0,510.164,,,,,12.847513098541345,164.96091720080113,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,128485.0,513.94,,,,,-14.674229010203993,-213.7559424591184,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,128583.0,514.332,,,,,-12.475994775516298,-179.04565664584123,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,128754.0,515.016,,,,,42.42940278493256,813.4253215623148,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,128836.0,515.344,,,,,-10.168082548254388,-211.27526723874558,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,128945.0,515.78,,,,,11.460383507291368,152.1680088020232,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,129084.0,516.336,,,,,-7.753914507108703,-105.14932702650145,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,129134.0,516.536,,,,,-10.342068706223106,-155.76630476873856,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,130517.0,522.068,,,,,-10.574351090040702,-135.78912232091602,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,130636.0,522.544,,,,,10.849402551114988,152.6287782475584,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,130787.0,523.148,,,,,39.58786059970272,731.0383493966895,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,131263.0,525.052,,,,,18.893829783307023,266.724757033748,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,131720.0,526.88,,,,,-37.32520417555508,-631.1274141817177,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,131904.0,527.616,,,,,14.414796143546617,204.76718191128396,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,131994.0,527.976,,,,,12.763627029955185,186.4934093796528,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,132298.0,529.192,,,,,-11.703934588140068,-164.01009205238742,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,132690.0,530.76,,,,,-6.075686972444955,-73.89301126251178,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,132774.0,531.096,,,,,33.737330492263155,539.4161207708318,positive
